-9.45,-5.45,0.0
-9.399999999999999,-5.45,0.0
-9.349999999999998,-5.45,0.0
-9.304999999999998,-5.45,0.0
-9.259999999999998,-5.45,0.0
-9.228999999999997,-5.45,0.0
-9.197999999999997,-5.45,0.0
-9.173199999999998,-5.45,0.0
-9.148399999999999,-5.45,0.0
-9.128559999999998,-5.45,0.0
-9.108719999999998,-5.45,0.0
-9.092847999999998,-5.45,0.0
-9.076975999999998,-5.45,0.0
-9.0642784,-5.45,0.0
-9.0515808,-5.45,0.0
-9.04142272,-5.45,0.0
-9.03126464,-5.45,0.0
-9.023138176,-5.45,0.0
-9.015011712,-5.45,0.0
-9.0085105408,-5.45,0.0
-9.0020093696,-5.45,0.0
-8.99680843264,-5.45,0.0
-8.99160749568,-5.45,0.0
-8.987446746112001,-5.45,0.0
-8.983285996544002,-5.45,0.0
-8.979957396889601,-5.45,0.0
-8.9766287972352,-5.45,0.0
-8.97396591751168,-5.45,0.0
-8.97130303778816,-5.45,0.0
-8.969172734009344,-5.45,0.0
-8.967042430230528,-5.45,0.0
-8.965338187207475,-5.45,0.0
-8.963633944184423,-5.45,0.0
-8.96227054976598,-5.45,0.0
-8.960907155347538,-5.45,0.0
-8.959816439812784,-5.45,0.0
-8.958725724278029,-5.45,0.0
-8.95772572427803,-5.45,0.0
-8.95672572427803,-5.45,0.0
-8.95572572427803,-5.45,0.0
-8.954725724278031,-5.45,0.0
-8.953725724278032,-5.45,0.0
-8.903725724278031,-5.45,0.0
-8.85372572427803,-5.45,0.0
-8.80372572427803,-5.45,0.0
-8.753725724278029,-5.45,0.0
-8.72372572427803,-5.45,0.0
-8.69372572427803,-5.45,0.0
-8.669725724278031,-5.45,0.0
-8.645725724278032,-5.45,0.0
-8.626525724278032,-5.45,0.0
-8.607325724278033,-5.45,0.0
-8.590045724278033,-5.45,0.0
-8.576413724278034,-5.45,0.0
-8.562781724278034,-5.45,0.0
-8.551876124278033,-5.45,0.0
-8.540970524278032,-5.45,0.0
-8.531155484278033,-5.45,0.0
-8.521340444278033,-5.45,0.0
-8.514578972278033,-5.45,0.0
-8.507817500278032,-5.45,0.0
-8.502408322678031,-5.45,0.0
-8.49754006283803,-5.45,0.0
-8.49267180299803,-5.45,0.0
-8.48877719512603,-5.45,0.0
-8.48488258725403,-5.45,0.0
-8.48176690095643,-5.45,0.0
-8.47865121465883,-5.45,0.0
-8.476158665620751,-5.45,0.0
-8.473915371486479,-5.45,0.0
-8.471672077352206,-5.45,0.0
-8.469877442044789,-5.45,0.0
-8.468082806737371,-5.45,0.0
-8.466647098491437,-5.45,0.0
-8.465211390245504,-5.45,0.0
-8.464062823648757,-5.45,0.0
-8.46291425705201,-5.45,0.0
-8.46191425705201,-5.45,0.0
-8.46091425705201,-5.45,0.0
-8.459914257052011,-5.45,0.0
-8.458914257052012,-5.45,0.0
-8.457914257052012,-5.45,0.0
-8.456914257052013,-5.45,0.0
-8.406914257052012,-5.45,0.0
-8.356914257052011,-5.45,0.0
-8.316914257052012,-5.45,0.0
-8.276914257052013,-5.45,0.0
-8.244914257052013,-5.45,0.0
-8.212914257052013,-5.45,0.0
-8.187314257052012,-5.45,0.0
-8.161714257052012,-5.45,0.0
-8.141234257052012,-5.45,0.0
-8.120754257052013,-5.45,0.0
-8.104370257052013,-5.45,0.0
-8.087986257052012,-5.45,0.0
-8.074879057052012,-5.45,0.0
-8.061771857052012,-5.45,0.0
-8.051286097052012,-5.45,0.0
-8.040800337052012,-5.45,0.0
-8.032411729052011,-5.45,0.0
-8.02402312105201,-5.45,0.0
-8.01731223465201,-5.45,0.0
-8.01060134825201,-5.45,0.0
-8.00389046185201,-5.45,0.0
-7.99717957545201,-5.45,0.0
-7.9931530436120095,-5.45,0.0
-7.98912651177201,-5.45,0.0
-7.98590528630001,-5.45,0.0
-7.98268406082801,-5.45,0.0
-7.98010708045041,-5.45,0.0
-7.97753010007281,-5.45,0.0
-7.97546851577073,-5.45,0.0
-7.97340693146865,-5.45,0.0
-7.9717576640269865,-5.45,0.0
-7.9701083965853226,-5.45,0.0
-7.968788982631992,-5.45,0.0
-7.967469568678661,-5.45,0.0
-7.966414037515996,-5.45,0.0
-7.965358506353331,-5.45,0.0
-7.964358506353331,-5.45,0.0
-7.96335850635333,-5.45,0.0
-7.96235850635333,-5.45,0.0
-7.96135850635333,-5.45,0.0
-7.91135850635333,-5.45,0.0
-7.86135850635333,-5.45,0.0
-7.82135850635333,-5.45,0.0
-7.78135850635333,-5.45,0.0
-7.74535850635333,-5.45,0.0
-7.709358506353331,-5.45,0.0
-7.673358506353331,-5.45,0.0
-7.637358506353332,-5.45,0.0
-7.601358506353332,-5.45,0.0
-7.565358506353332,-5.45,0.0
-7.554958506353332,-5.45,0.0
-7.544558506353331,-5.45,0.0
-7.536238506353331,-5.45,0.0
-7.5279185063533305,-5.45,0.0
-7.52126250635333,-5.45,0.0
-7.51460650635333,-5.45,0.0
-7.509281706353329,-5.45,0.0
-7.503956906353329,-5.45,0.0
-7.499697066353329,-5.45,0.0
-7.49543722635333,-5.45,0.0
-7.492029354353329,-5.45,0.0
-7.488621482353329,-5.45,0.0
-7.485895184753329,-5.45,0.0
-7.4831688871533295,-5.45,0.0
-7.48098784907333,-5.45,0.0
-7.47880681099333,-5.45,0.0
-7.47706198052933,-5.45,0.0
-7.47549163311173,-5.45,0.0
-7.47392128569413,-5.45,0.0
-7.47250797301829,-5.45,0.0
-7.47109466034245,-5.45,0.0
-7.47009466034245,-5.45,0.0
-7.469094660342449,-5.45,0.0
-7.468094660342449,-5.45,0.0
-7.467094660342449,-5.45,0.0
-7.466094660342448,-5.45,0.0
-7.465094660342448,-5.45,0.0
-7.415094660342448,-5.45,0.0
-7.365094660342448,-5.45,0.0
-7.320094660342448,-5.45,0.0
-7.2750946603424484,-5.45,0.0
-7.239594660342449,-5.45,0.0
-7.204094660342449,-5.45,0.0
-7.1801946603424485,-5.45,0.0
-7.156294660342448,-5.45,0.0
-7.137174660342448,-5.45,0.0
-7.118054660342448,-5.45,0.0
-7.100846660342448,-5.45,0.0
-7.083638660342448,-5.45,0.0
-7.071784260342448,-5.45,0.0
-7.059929860342448,-5.45,0.0
-7.050446340342448,-5.45,0.0
-7.040962820342449,-5.45,0.0
-7.033376004342449,-5.45,0.0
-7.025789188342449,-5.45,0.0
-7.0197197355424485,-5.45,0.0
-7.013650282742448,-5.45,0.0
-7.008794720502448,-5.45,0.0
-7.0039391582624475,-5.45,0.0
-6.999569152246448,-5.45,0.0
-6.995199146230448,-5.45,0.0
-6.992188697641648,-5.45,0.0
-6.9891782490528485,-5.45,0.0
-6.9864688453229284,-5.45,0.0
-6.983759441593008,-5.45,0.0
-6.981892963467953,-5.45,0.0
-6.980026485342897,-5.45,0.0
-6.978533302842852,-5.45,0.0
-6.9770401203428065,-5.45,0.0
-6.975696256092766,-5.45,0.0
-6.974352391842725,-5.45,0.0
-6.973352391842725,-5.45,0.0
-6.972352391842724,-5.45,0.0
-6.971352391842724,-5.45,0.0
-6.970352391842724,-5.45,0.0
-6.969352391842723,-5.45,0.0
-6.968352391842723,-5.45,0.0
-6.918352391842723,-5.45,0.0
-6.868352391842723,-5.45,0.0
-6.828352391842723,-5.45,0.0
-6.788352391842723,-5.45,0.0
